NCE,TIPPV,CODU,LOC,NUME,SEX,CODPP,VARSTA
6,1,32,2,NEAGU M. MIHAI,1,32,35
6,1,32,3,RADU M. STEFAN,1,32,53
6,1,32,4,NICU N. MARIA,2,32,49
6,1,36,1,ROSCA V. GABRIEL OCTAVIAN,1,36,51
6,1,36,2,MORARIU I. IOAN EMIL,1,36,51
6,1,36,3,TOTIR VOICHITA MONICA D.,2,36,60
6,1,38,1,POP G. GRIGORE TRAIAN,1,38,65
6,1,38,2,IUDEAN G. DORIN SORIN,1,38,38
6,1,38,3,SBIRCEA I. OVIDIU IOAN,1,38,37
6,1,38,4,ISTRATE M. MIHAI ADRIAN,1,38,36
6,1,41,1,IONESCU I. MIHAELA,2,41,55
6,1,41,2,RUS A. EMIL,1,41,62
6,1,41,3,CATARIG V. ADRIANA AURA,2,41,51
6,1,41,4,CUPSA-KISELEFF M. MIRCEA,1,41,58
6,1,43,1,GUTA D. ELENA,2,43,47
6,1,43,2,MANAILA I. FLORIN VALENTIN,1,43,36
6,1,44,1,SVINTIU E. VASILE,1,44,46
6,1,44,2,SIMIONCA F. IACOB,1,44,40
6,1,44,3,CIURAR P. MARIUS,1,44,35
6,1,44,4,PITICARI O. FLORIN VASILE,1,44,37
6,1,45,1,CIOBANU V. VASILE,1,45,52
6,1,45,2,ZAVOIANU I. MARIOARA,2,45,37
6,1,45,3,TAU G. NORETA,2,45,37
6,1,45,4,SIMION I. RAVECA,2,45,47
6,1,46,1,BOLFA E. EMIL,1,46,36
6,1,49,1,TUDORAN IOAN I.,1,49,53
6,1,49,2,REBREANU IOAN STEFAN MIHAIL I.,1,49,54
6,1,49,3,LUSCAN NEDDA-CORINA  C.,2,49,52
6,1,57,1,KOSZORUS ZOLTAN F.,1,57,67
6,1,57,2,ORBAN VASILE V.,1,57,49
6,1,57,3,BRODACS MAGDOLNA I.,2,57,47
6,1,57,4,MUZSI ANIKO I.,2,57,58
6,1,60,1,CRETU I. OVIDIU TEODOR,1,42,51
6,1,60,2,MOLDOVEANU A. ILEANA,2,42,46
6,1,60,3,LORINTIU I. PAVEL,1,42,50
6,1,60,4,ALBOI-SANDRU V. VASILE,1,42,33
6,1,61,1,CAPRARU FLORIN N.,1,61,38
6,1,61,2,TONIUC ALEXANDRU MARIAN M.,1,61,37
6,1,61,3,BODNARIU DANIEL V.M.,1,61,37
6,1,61,4,BALANOVICI ANGELA MARIANA I.,2,61,34
7,1,2,1,TABULEAC MIHAI,1,35,47
7,1,2,2,ALEXANDRU  VIOREL,1,29,52
7,1,2,3,BONTAS RODICA,2,35,56
7,1,2,4,BIOLAN DANIELA-MARIANA,2,35,36
7,1,2,5,ILIE AURELIAN,1,35,35
7,1,4,1,SABOUNI CECILIA,2,39,36
7,1,21,1,GRIJINCU MARCEL,1,21,36
7,1,23,1,SVART VIORICA COCA,2,23,40
7,1,23,2,BEALE TRAIAN,1,23,48
7,1,23,3,BOCAN GHEORGHE,1,23,50
7,1,23,4,SVART FRIEDERICH,1,23,68
7,1,23,5,ACIUBOTARITA MARIA,2,23,55
7,1,24,1,PADURARIU RADU,1,24,73
7,1,24,2,ANGELESCU PETRE,1,24,68
7,1,24,3,NEACSU ILIE,1,24,68
7,1,24,4,VATAFU GHEORGHE,1,24,55
7,1,24,5,BIBINA NICOLAE,1,24,60
7,1,30,1,STREDIE MARINEL,1,30,36
7,1,30,2,SABAU STEFAN,1,30,52
7,1,30,3,MANDANAC DORINA,2,30,45
7,1,30,4,MOCREI CARMEN,2,30,40
7,1,30,5,MIHALESCU LAURA,2,30,36
7,1,31,1,MANOLACHE IONEL,1,31,47
7,1,32,1,NEGREA VASILE,1,32,69
7,1,32,2,FILOI MARIAN,1,32,35
7,1,32,3,TURBATU EUGEN,1,32,52
7,1,32,4,VLAD DANIELA,2,32,36
7,1,32,5,CONDEESCU MARIN,1,32,50
7,1,33,1,POPESCU VICESLAV,1,33,54
7,1,33,2,PADURARU VASILE,1,33,54
7,1,33,3,LAU ANDRIES-MIHAI,1,33,60
7,1,34,1,NEDEIANU ADRIAN,1,34,53
7,1,34,2,IVANOV CORNELIU ALEXANDRU,1,34,44
7,1,34,3,NITE ION,1,34,36
7,1,36,1,BOGDAN MARIUS NICOLAE,1,36,46
7,1,36,2,PAVEL PETRU,1,36,48
7,1,36,3,PLUGARIU FLORICA,2,36,59
7,1,36,4,GELAN VICTOR,1,36,53
7,1,36,5,CRISTESCU GHEORGHE,1,36,79
7,1,37,1,ANTON ILIE,1,37,55
7,1,37,2,AXINTE DUMITRU,1,37,51
7,1,37,3,MATUSAC ELENA,2,37,42
7,1,37,4,ROSCANEANU DUMITRU,1,37,67
7,1,37,5,MATUSAC CONSTANTIN,1,37,45
7,1,38,1,PIRVU FLOREA,1,38,54
7,1,38,2,HRIMIUC MARICEL,1,38,45
7,1,38,3,SOROHAN VIOREL,1,38,35
7,1,38,4,COTLOANA ANDUTA,2,38,42
7,1,38,5,CIRLIGEANU CRISTIAN-CONSTANTIN,1,38,38
7,1,41,1,DRUC MIRCEA,1,41,63
7,1,41,2,CODREANU DUMITRU,1,41,53
7,1,41,3,GAVRILAS CARMEN NICOLETA,2,41,38
7,1,41,4,APETROAIE GHEORGHE,1,41,45
7,1,41,5,IACOB STRUGARU STELICA,1,41,45
7,1,43,1,IONESCU  ELENA,2,43,54
7,1,43,2,STEFANUCA  MIHAI,1,43,51
7,1,44,1,VASCAN NICOLETA,2,44,34
7,1,45,1,BLOJU MARIANA,2,45,50
7,1,45,2,OLARU GHEORGHE,1,45,46
7,1,45,3,RADESCU MARINELA,2,45,44
7,1,45,4,ARMASELU ION,1,45,45
7,1,45,5,BRANET ION,1,45,59
7,1,46,1,TURCANU DOREL,1,46,43
7,1,49,1,ANTON OVIDIU,1,49,53
7,1,49,2,VRANCIU CONSTANTIN,1,49,54
7,1,49,3,TAUTU MARIANA,2,49,34
7,1,49,4,LAZAR MIHAI,1,49,54
7,1,49,5,HUSMAN DUMITRU,1,49,44
7,1,57,1,BUCUR ILDICO,2,57,62
7,1,57,2,MISARAS MARIUS,1,57,37
7,1,60,1,THEODORESCU V. EMIL RAZVAN,1,42,65
7,1,60,2,VASILESCU P. GAVRILA,1,48,58
7,1,60,3,HUTU V. CONSTANTIN,1,42,55
7,1,60,4,TOMA Z. IOAN,1,42,54
7,1,60,5,RUSU H. GHEORGHE,1,42,53
7,1,61,1,BALTAG OVIDIU DANIEL,1,61,44
7,1,61,2,MUNTEANU RELU,1,61,35
7,1,1,1,ADASCALITEI CLAUDU,1,1,46
8,1,2,1,POPA N.E. NICOLAE VLAD,1,35,54
8,1,2,2,CISMARU O. IVAN,1,29,56
8,1,2,3,PIPEREA  I. GHEORGHE,1,35,34
8,1,2,4,BARBAT M. TRAIAN,1,29,60
8,1,2,5,TANASESCU P. CARMEN FELICIA,2,35,42
8,1,2,6,MUNTEANU D. ALEXANDRU-DUMITRU,1,35,61
8,1,3,1,MILEA GHE. IONEL,1,3,50
8,1,3,2,RUJOIU C. DUMITRU,1,3,55
8,1,3,3,NAE I. TRAIAN,1,3,61
8,1,3,4,BRUMAR N. FLORIN,1,3,46
8,1,3,5,DOMOCOS C. CAROL,1,3,37
8,1,21,1,IONESCU T. GHEORGHE,1,21,88
8,1,21,2,PURCAREA N. NICOLAE,1,21,80
8,1,21,3,VARZA V. GEORGE,1,21,81
8,1,21,4,FLOREA P. VICTOR,1,21,79
8,1,21,5,BALAN T. IOAN,1,21,79
8,1,23,1,BUJOR G. IOAN,1,23,45
8,1,23,2,POPA M. MIRCEA,1,23,59
8,1,23,3,RADU I. LIVIA,2,23,47
8,1,23,4,ONCIOIU I. IOACHIM,1,23,61
8,1,23,5,DUCARIU D. IOAN,1,23,49
8,1,23,6,OLTEAN I. FLORIN,1,23,35
8,1,24,1,FIRULESCU C. ILIE,1,24,63
8,1,24,2,PETRICA V. ION,1,24,65
8,1,24,3,POPESCU I. ION,1,24,50
8,1,24,4,IACOB M. CONSTANTIN,1,24,50
8,1,24,5,VLADESCU A. ION,1,24,48
8,1,24,6,ROTARU N. ALEXANDRU,1,24,53
8,1,30,1,IONESCU M. OVIDIU,1,30,44
8,1,30,2,NOAGHEA I. NELU PETRE,1,30,47
8,1,30,3,CLINCIU GH. VIOREL,1,30,34
8,1,30,4,FABRY E. EMIL ADOLF,1,30,54
8,1,30,5,MUNTEAN G. CLAUDIA,2,30,34
8,1,30,6,SULICA  SERBANUCA N. ADRIAN,1,30,38
8,1,31,1,NEAGU P. LAURENTIU,1,31,65
8,1,31,2,FLOREA V. GABRIELA MIHAELA,2,31,50
8,1,31,3,FILOTE I. DANIEL ION,1,31,36
8,1,31,4,BRUDASCA P. PETRU MIRCEA,1,31,49
8,1,31,5,MARCOCI M. MIRCEA,1,31,39
8,1,32,1,ROBU R. ROMAN MIHAIL,1,32,60
8,1,32,2,GRAMA I. GHEORGHE,1,32,53
8,1,32,3,TUDOR V. CRISTIAN,1,32,42
8,1,32,4,IONESCU I. SERGIU,1,32,49
8,1,32,5,MARIN V. ROBEICA,1,32,65
8,1,32,6,GRUIA N. MIOARA,2,32,40
8,1,33,1,ZELCH I.M. ALEXANDRU-ANDREI,1,33,64
8,1,33,2,FLUCUS I. ELENA,2,33,63
8,1,33,3,ARMASU I. IOAN,1,33,64
8,1,34,1,ACIU V. LIA ELENA,2,34,41
8,1,34,2,IONITA T. ADRIAN,1,34,47
8,1,34,3,ARNAUT D. ILEANA,2,34,42
8,1,34,4,PIVARU T. GEORGETA,2,34,55
8,1,34,5,RUSU V. MIREL IOAN,1,34,60
8,1,34,6,DAN E. RODICA LUCIA,2,34,36
8,1,36,1,SARLEA I. MIRCEA,1,36,47
8,1,36,2,LUPU S. STEFAN OVIDIU,1,36,35
8,1,36,3,BICA A. ALEXANDRU OVIDIU,1,36,39
8,1,36,4,VLONGA S. STEFAN,1,36,60
8,1,36,5,SAVA G. CONSTANTIN,1,36,49
8,1,36,6,CAPOTA T. CORINA,2,36,39
8,1,38,1,POPA O. MIHAI VALENTIN,1,38,39
8,1,38,2,MELINTE N. SILVIU,1,38,45
8,1,38,3,LUCA I. LORETTE-MICHAELA,2,38,40
8,1,38,4,SOTIRIADE P. DAN MARIAN,1,38,37
8,1,38,5,BALINT L. LASZLO,1,38,47
8,1,38,6,CHIRIAC A. ADRIAN,1,38,49
8,1,41,1,IORGA N. NICOLAE,1,41,58
8,1,41,2,BUSUIOCEANU I. GEORGE,1,41,58
8,1,41,3,BUTISEACA V. NICU,1,41,53
8,1,41,4,NASTEA S. LIVIA SANDA,2,41,49
8,1,41,5,HOTEA GH. GHEORGHE,1,41,51
8,1,41,6,ALDEA C. ELENA,2,41,52
8,1,43,1,MURGOCI C. VASILE,1,43,61
8,1,43,2,MATEI A. FLORIAN NICOLAE,1,43,55
8,1,44,1,COSMAN P. VIRGIL SORIN,1,44,39
8,1,44,2,MUNTEANU I. IOAN,1,44,48
8,1,44,3,BERARIU GHE. SIMION GHEORGHE,1,44,46
8,1,44,4,VLAD I. VASILE,1,44,46
8,1,44,5,TATARU D.I. ANGELA,2,44,34
8,1,45,1,CIZMARESCU E. MARIANA,2,45,40
8,1,45,2,STATIE I. IOAN,1,45,44
8,1,45,3,CHEBUR V. EMILIAN,1,45,50
8,1,45,4,OPREA M. NICOLAE,1,45,52
8,1,45,5,PASARE M. ILIE,1,45,61
8,1,45,6,OPRESCU I. DUMITRU,1,45,42
8,1,46,1,SPATARU I. IONEL,1,46,39
8,1,49,1,BODEA I. VALENTIN,1,49,63
8,1,49,2,CHIOREAN I. SORIN-RADU,1,49,71
8,1,49,3,COCAN N. GHEORGHE,1,49,58
8,1,49,4,OPASCHI I. MIHAELA-LACRAMIOARA,2,49,43
8,1,49,5,GARCEA B. LELU-FELICIAN,1,49,46
8,1,57,1,SZENTE I. LADISLAU,1,57,54
8,1,57,2,MAGDO I. IOAN,1,57,69
8,1,57,3,GYÖRKE A. EMESE,2,57,35
8,1,57,4,DOBOLYI S. STEFAN,1,57,68
8,1,57,5,FARKAS E. ANNA-LILI,2,57,49
8,1,57,6,KISS M. IOSIF,1,57,53
8,1,60,1,NEAGOE B. OTILIAN,1,42,54
8,1,60,2,CRISTOLOVEAN I. IOAN,1,42,56
8,1,60,3,MOHACI GH. MIHAI,1,42,47
8,1,60,4,CHIRIACESCU T. SERGIU,1,42,64
8,1,60,5,BECA G. OLIMPIA,2,42,55
8,1,60,6,GHERMAN G. DANIEL SILVIU,1,42,52
8,1,61,1,MITREA O.A. RADU-MIHAI,1,61,45
8,1,61,2,BUZDUGAN I. DAN CATALIN,1,61,38
8,1,61,3,PUIA I. IOAN GHEORGHE,1,61,37
8,1,61,4,CURSARU I. MARIUS IOAN,1,61,45
8,1,61,5,ADRIAN T. MUGUR TUDOR,1,61,47
8,1,61,6,GRECU S. GABRIELA CORNELIA,2,61,44
9,1,2,1,SABAU G. DAN,1,35,53
9,1,2,2,BURADA L. CORNELIU,1,29,56
9,1,2,3,MITROI C. NICOLAE,1,35,61
9,1,2,4,NEDELCU GH. ANISOARA VIORICA,2,29,48
9,1,3,1,GROSU - STOICA I. TUDOREL,1,3,51
9,1,3,2,VOICU C. ADRIAN,1,3,40
9,1,3,3,GRAUR ST. ALEXANDRU,1,3,56
9,1,21,1,GAZEA L. NICOLAE,1,21,74
9,1,21,2,URSE I. STEFAN,1,21,82
9,1,21,3,DANTUS D. GHEORGHE,1,21,89
9,1,23,1,HORVATH ST. NICOLAE,1,23,42
9,1,23,2,STAICU I. LUCICA,2,23,37
9,1,23,3,BUTOIANU I. AURELIAN,1,23,46
9,1,24,1,GEORGESCU I. ELENA,2,24,37
9,1,24,2,CIUBUC I. NICOLAE,1,24,51
9,1,24,3,POPA I. MARIN,1,24,53
9,1,24,4,MIRICEL V. ELENA,2,24,55
9,1,30,1,ENICA C. LAURENTIU,1,30,45
9,1,30,2,MIU I. FANEL-IONEL,1,30,47
9,1,30,3,VADEANU GH. ADRIANA,2,30,48
9,1,30,4,ZONTEA ST. GEORGE,1,30,48
9,1,31,1,POPA P. ADRIAN FANEL,1,31,35
9,1,31,2,CORBU A. GEVRIA-EVIAN,2,31,43
9,1,31,3,LAZARIU C. ADRIAN-IOAN,1,31,57
9,1,31,4,MARATA M. CRISTIAN,1,31,45
9,1,32,1,RITZINGER E. ADRIAN BERNHARD,1,32,49
9,1,32,2,OTELEA GH. ILIE,1,32,50
9,1,32,3,TOADER I. MARIA,2,32,47
9,1,32,4,CRESTEZ NICOARA V. CATALIN VALERICA,1,32,35
9,1,34,1,IUGA P. GHEORGHE,1,34,65
9,1,34,2,CORNEANU N. ANGHELACHE,1,34,56
9,1,34,3,PUNGA I. DUMITRU,1,34,42
9,1,34,4,DIMA S. ALEXANDRU-FLORIN,1,34,36
9,1,36,1,BREZEANU G. FLAVIU-GEORGE,1,36,77
9,1,36,2,BADEA B. VASILE,1,36,50
9,1,36,3,MUSTATA C. NELI,2,36,46
9,1,36,4,POPESCU P. EMIL,1,36,89
9,1,38,1,COMAN D. GIORGIU,1,38,37
9,1,38,2,RADU S. DANIEL MIHAI,1,38,37
9,1,38,3,BECA C. ZOITA,2,38,51
9,1,38,4,BRANZA R. DANIEL,1,38,55
9,1,41,1,SOFRON I. DUMITRU CRISTIAN,1,41,46
9,1,41,2,OTELEA I. FANEL,1,41,52
9,1,41,3,ALEXANDRU ST. IONEL,1,41,54
9,1,41,4,SBURLAN M. DOINA NUTA,2,41,46
9,1,43,1,OTELITA GR.COSTICA,1,43,49
9,1,43,2,IVAN T. VIRGIL,1,43,49
9,1,43,3,MIHAI  N. DUMITRU,1,43,54
9,1,43,4,VOLOSINCU  I. GEORGEL,1,43,75
9,1,44,1,IFTENIE E. CRISTINEL,1,44,46
9,1,45,1,SASNA M. MIHAIL FEDEA,1,45,34
9,1,45,2,MORAVEI C. ANA,2,45,37
9,1,45,3,BRAILOVSCHI V. VASILE,1,45,62
9,1,45,4,MAXIM V. SAMSON,1,45,56
9,1,46,1,PERJU I. IOAN,1,46,50
9,1,57,1,BÖNDI F. GYÖNGYIKE,2,57,52
9,1,57,2,VÁNYOLÓS A. STEFAN ALBERT,1,57,54
9,1,57,3,SZÁLASY F. FERENC,1,57,43
9,1,57,4,ZSEJKI I. ISTVÁN,1,57,46
9,1,60,1,SIMIONESCU N. AUREL GABRIEL,1,42,48
9,1,60,2,ROTARU D. ION,1,42,51
9,1,60,3,ILIE M. LASCU,1,42,55
9,1,60,4,BOSNEAG A. SORIN-EUGEN,1,42,49
9,1,61,1,LACATUS S. ANDREI,1,61,37
10,1,2,1,SERBANESCU ST. VERGINIA,2,29,58
10,1,2,2,TUDOR I. DANIEL GEORGE,1,35,47
10,1,2,3,ISTRATE GH. STEFAN,1,35,52
10,1,2,4,POPESCU P. PUIU,1,29,56
10,1,2,5,PODEANU GH. AURELIAN,1,35,49
10,1,3,1,CONSTANTIN M. ION,1,3,64
10,1,3,2,CARABET I. LINA,2,3,53
10,1,3,3,DUTA C. PETRE FLORICA,1,3,48
10,1,3,4,CODREANU TANTA,2,3,44
10,1,4,1,POPA A. EUGEN STEFAN,1,22,52
10,1,4,2,DONDERA D. DAN IOAN,1,22,49
10,1,21,1,PETRE P. PETRE,1,21,83
10,1,21,2,VOINEA C. CORNEL,1,21,33
10,1,21,3,BALACI C. OVIDIU,1,21,34
10,1,21,4,PIETRAREANU P. MIHAIL,1,21,82
10,1,23,1,CIOBANU ENACHE V. VASILE,1,23,45
10,1,23,2,VACAROIU S. MARIUS,1,23,33
10,1,23,3,DINICIOIU I. ANETA,2,23,48
10,1,23,4,IONESCU DORE V.A. TEODOR,1,23,54
10,1,23,5,CONSTANTIN N. POMPILIU,1,23,63
10,1,24,1,SALCIEANU M. IONEL,1,24,50
10,1,24,2,FLUIERARU ST. CONSTANTIN,1,24,56
10,1,24,3,MIRICA ST. ION,1,24,44
10,1,24,4,CORBULEAC I. IOAN,1,24,76
10,1,24,5,POPESCU T. MITICA,1,24,37
10,1,30,1,HAZAPARU ST. DAN ANIBAL,1,30,46
10,1,30,2,MINDRESCU V. IULIANA LUMINITA,2,30,50
10,1,30,3,BAIDOC D. IOAN,1,30,48
10,1,30,4,FLOREA I. OITA,2,30,53
10,1,30,5,POPA C. ADRIAN,1,30,35
10,1,31,1,CONSTANTIN C. ION,1,31,50
10,1,31,2,CIMPOIASU C. VASILE,1,31,48
10,1,31,3,AVRAM I. NICOLETA EXELVIA,2,31,36
10,1,31,4,OPRESCU B. CONSTANTIN,1,31,50
10,1,31,5,MANOLACHE N. CORNEL,1,31,44
10,1,32,1,SANDULESCU C. DANUT,1,32,49
10,1,32,2,APOSTOL C. ELENA,2,32,50
10,1,34,1,STEFANESCU I. PAUL,1,34,80
10,1,34,2,POPA I. IOAN,1,34,78
10,1,34,3,ASLAN N. IULIAN SORIN,1,34,37
10,1,34,4,GEORGESCU I. CONSTANTIN,1,34,74
10,1,34,5,GHITESCU C. CRISTINEL,1,34,47
10,1,36,1,PORUMB N. ILIE,1,36,56
10,1,36,2,MOCANU M. VALERIU,1,36,36
10,1,36,3,ZUDOR Z. VIRGILIA,2,36,51
10,1,36,4,TOMA TR. ION,1,36,61
10,1,36,5,RADU M. ION,1,36,45
10,1,38,1,CORNEA I. IOAN,1,38,57
10,1,38,2,BUCUR R. LEONTIN,1,38,37
10,1,38,3,ICHIM I. MIRCEA,1,38,58
10,1,38,4,SPECIAC A. LUCICA,2,38,53
10,1,38,5,BOLOCAN V. MIHAI,1,38,55
10,1,40,1,DUMITRACHE D. ELENA,2,40,48
10,1,40,2,NICU I. PETRE,1,40,48
10,1,41,1,VATASESCU GH. MIRCEA,1,41,58
10,1,41,2,POPESCU S. MIRCEA ION,1,41,39
10,1,41,3,BUGA SFINTES N. EDMOND VASILICA,1,41,33
10,1,41,4,MOLDOVEANU G. NICHIFOR,1,41,58
10,1,41,5,CRISTEA I. SMARANDA,2,41,55
10,1,43,1,CRISTIAN AL. ION,1,43,46
10,1,43,2,PETRE AN. LEON,1,43,42
10,1,43,3,JAVAR AL. MIHAI,1,43,47
10,1,43,4,PAUNOIU N. TRAIAN GHEORGHE,1,43,59
10,1,44,1,MANZALA GH. MARIA,2,44,51
10,1,45,1,BRINARU I. ION,1,45,49
10,1,45,2,DIACONU N. NICOLAE,1,45,52
10,1,45,3,STAN I. ION,1,45,53
10,1,45,4,BOSTINA I. PETRE,1,45,45
10,1,45,5,DUMITRASCU I. MARIA,2,45,44
10,1,46,1,DULA V. ELENA,2,46,63
10,1,57,1,DANE T. TIBOR KALMAN,1,57,50
10,1,57,2,TORJAI J. A. ANNAMARIA,2,57,50
10,1,60,1,ION I. VASILE,1,42,49
10,1,60,2,PASCU GH. CORNELIU,1,48,49
10,1,60,3,BARNA V. MARIANA,2,42,49
10,1,60,4,DAVID V. STEFAN,1,42,49
10,1,60,5,ROSIORU GH. CLAUDIA CECILIA,2,42,49
10,1,61,1,CODRESCU S. MARIA,2,61,41
11,1,2,1,RADOI O. OVIDIU,1,35,36
11,1,2,2,SORAN G. GAVRIL,1,35,50
11,1,2,3,SECASAN G. IOSIF,1,29,50
11,1,2,4,MOLNAR AL. FLORICA,2,29,45
11,1,4,1,LUTU I. MARIN,1,22,66
11,1,4,2,TUNEA P. PETRU,1,22,49
11,1,4,3,CHITIBEA I. HORIA LUS,1,22,58
11,1,4,4,BANUS I. IOAN,1,22,42
11,1,21,1,STANGU F. GHEORGHITA,1,21,74
11,1,21,2,BOCEANU P. PETRU,1,21,55
11,1,21,3,PAUTA I. NICOLAIE,1,21,84
11,1,23,1,STANESCU M. ALEXANDRU,1,23,46
11,1,23,2,AFTENIE I. EMILIAN,1,23,60
11,1,23,3,BONCALO E.I. MELANIA,2,23,36
11,1,23,4,DINCA C. CONSTANTIN,1,23,53
11,1,24,1,DAVID M. STEFAN,1,24,72
11,1,24,2,BOBOESCU C. CIPRIAN CORNELIU,1,24,37
11,1,24,3,POPA V. CRISTINEL,1,24,41
11,1,24,4,RADOI T. NECULAI,1,24,65
11,1,30,1,SUSARA I. ILIE,1,30,53
11,1,30,2,SFEIA I. MARIA,2,30,51
11,1,30,3,LAIES P. PETRU,1,30,43
11,1,30,4,BELU I. IOAN,1,30,69
11,1,31,1,CAMPEANU C. IULIAN,1,31,58
11,1,31,2,DINU I. STEFAN,1,31,49
11,1,31,3,FILIP C. CONSTANTIN,1,31,45
11,1,31,4,SIMION ST. VASILE,1,31,63
11,1,34,1,BELU MIHAI LUCIAN,1,34,39
11,1,34,2,STANGA NICOLAE,1,34,46
11,1,34,3,LACATUSU VALENTIN,1,34,46
11,1,34,4,PREDESCU NELU,1,34,42
11,1,36,1,DRUGARIN V. TEOFIL,1,36,41
11,1,36,2,DUMITRU A. GABRIEL SORIN,1,36,37
11,1,36,3,OBERSTERESCU D. DANILA,1,36,43
11,1,36,4,SERBESCU P. MARIANA,2,36,46
11,1,38,1,RISTACHE G. COSTINEL,1,38,43
11,1,38,2,MUTU I. VIOREL,1,38,44
11,1,38,3,JIVA P. TRAIAN,1,38,57
11,1,38,4,PETRA I. STELA,2,38,55
11,1,41,1,NEDELCU I. MIRCEA,1,41,46
11,1,41,2,PASCU GH. GHEORGHE,1,41,58
11,1,41,3,ION I. PETRU ILIE,1,41,52
11,1,41,4,ZGARDAN V. MIOARA,2,41,50
11,1,43,1,BOLD NICOLAE PAVEL,1,43,57
11,1,45,1,JIVA I. SIMION IOAN,1,45,57
11,1,45,2,CUT V. DIMITRIE,1,45,56
11,1,45,3,MISCHIE GH. GHEORGHE,1,45,47
11,1,45,4,LAKASZ I. ECATERINA,2,45,51
11,1,49,1,MATUSCHKA C. AUGUSTIN,1,49,61
11,1,49,2,ARDELEAN O. VIOREL LIVIU,1,49,45
11,1,49,3,MINDA R. ALEXANDRU,1,49,55
11,1,49,4,OPREA A. ELENA,2,49,51
11,1,57,1,BEKE F. VASILIE,1,57,69
11,1,57,2,MODOG A. ALEXANDRU,1,57,48
11,1,57,3,VIGH A. IRINA,2,57,50
11,1,57,4,NAGY M. PETRU,1,57,66
11,1,60,1,TALPES I. IOAN,1,42,60
11,1,60,2,STEPANESCU I. MIHAI,1,42,39
11,1,60,3,GRINDEANU N. NICOLAE,1,42,57
11,1,60,4,RADU C. SERBAN,1,42,34
11,1,61,1,GEORGESCU T. DOINA MARIANA,2,61,60
12,1,2,1,DUMITRU CONSTANTIN A.,1,35,52
12,1,2,2,PAVEL LUCIAN IULIAN C.,1,35,61
12,1,2,3,GIURCA CRISTIAN GHEORGHE M.,1,29,54
12,1,2,4,GHIVECIU CAMELIA A.,2,35,47
12,1,3,1,OPREA ELENA CRISTINA,2,3,36
12,1,3,2,BREZOI RODICA,2,3,48
12,1,3,3,IRIMIA CONSTANTIN MARIANA,2,3,43
12,1,3,4,RUSU GIORGIANA,2,3,34
12,1,4,1,BALAN A. GHEORGHE,1,22,43
12,1,4,2,GURAN TITUS,1,22,55
12,1,4,3,PEICU C. AUREL,1,22,44
12,1,4,4,MOISESCU N. OLIMPIU,1,22,40
12,1,23,1,IONESCU I.  ALEXANDRU,1,23,72
12,1,23,2,MARDARE DUMITRU,1,23,57
12,1,23,3,IONITA I. CORNELIA,2,23,42
12,1,23,4,MANDACHE B. GHEORGHE,1,23,47
12,1,24,1,CANCIU N. ANETA,2,24,59
12,1,24,2,ROZNOVAT M. ILIE,1,24,45
12,1,24,3,DARU P. IOAN,1,24,66
12,1,24,4,CRISTACHE S. IOANA,2,24,63
12,1,30,1,FOLEA  I. VIOREL,1,30,52
12,1,30,2,NACHE N. ELENA,2,30,41
12,1,30,3,SPAIU T. MAGDALENA,2,30,51
12,1,30,4,CHIRAN D. ILIE,1,30,48
12,1,31,1,TONE PETRE D.,1,31,54
12,1,31,2,MUSAT NICOLAE L.,1,31,43
12,1,31,3,FRATILA MIHAELA V.,2,31,41
12,1,31,4,MIREA DANIELA N.,2,31,37
12,1,32,1,MICU J. CORNELIU,1,32,51
12,1,32,2,DINESCU D. VALERIAN,1,32,42
12,1,32,3,NEGULESCU I. GEORGE,1,32,55
12,1,32,4,LUPITU I. CORNELIU,1,32,62
12,1,34,1,DOBRE I. SOFIA,2,34,47
12,1,34,2,CONSTANTIN I. MIRCEA,1,34,53
12,1,34,3,ERBASU V. ILEANA SIMONA,2,34,43
12,1,34,4,CRISTEA Z. DUMITRU,1,34,50
12,1,36,1,BOLOGAN A. CORNELIU,1,36,59
12,1,36,2,HITICAS I. ALEXANDRU,1,36,54
12,1,36,3,MARINESCU D. IOANA,2,36,57
12,1,36,4,POPA G. ION,1,36,56
12,1,37,1,BURADA ST. MIRCEA EUGEN,1,37,58
12,1,38,1,LAZUREANU H. CATALIN,1,38,39
12,1,38,2,CARA-ASAN A. NEGEAADI,1,38,45
12,1,38,3,GIMIGA I. MARIANA,2,38,43
12,1,38,4,STAN A. ADRIANA,2,38,48
12,1,41,1,DOLANESCU V. ION,1,41,60
12,1,41,2,GIURGA G. AUREL,1,41,77
12,1,41,3,PETRE D. LEONARD FLORIN,1,41,35
12,1,41,4,MOLDOVEANU N. IOANA,2,41,55
12,1,43,1,PADURARU ST. LUCIA,2,43,56
12,1,43,2,DORIN I. FLORENTIN MIHAI,1,43,50
12,1,43,3,STANESCU I. NICOLAE,1,43,51
12,1,43,4,GHEORGHE A. MARIA,2,43,55
12,1,44,1,FILIP C. TUDOREL,1,44,36
12,1,45,1,BUMBACEL F. ALEXANDRU,1,45,51
12,1,45,2,NASTASE P. ION,1,45,55
12,1,45,3,APOSTOL I. ANTONEL GHEORGHE,1,45,36
12,1,45,4,RADU M. NICOLAE,1,45,46
12,1,49,1,PANAIT MIRCEA V.,1,49,50
12,1,49,2,DURAC VICTORIA-ADELA I.,2,49,33
